Source,Relation,Target
BIOTECH_TRIAL:NCT03970382,TARGETS_BIOMARKER,AR
BIOTECH_TRIAL:NCT02917772,USES_DRUG_TYPE,ANTIBODY
BIOTECH_TRIAL:NCT02917772,TARGETS_BIOMARKER,AR
BIOTECH_TRIAL:NCT02917772,HAS_DRUG_CLASS,Checkpoint inhibitor
BIOTECH_TRIAL:NCT02917772,HAS_DRUG_CLASS,Antibody
BIOTECH_TRIAL:NCT05694364,USES_DRUG_TYPE,CELLULAR
BIOTECH_TRIAL:NCT05694364,TARGETS_BIOMARKER,AR
BIOTECH_TRIAL:NCT03058289,USES_DRUG_TYPE,IMMUNO
BIOTECH_TRIAL:NCT05097248,USES_DRUG_TYPE,ANTIBODY
BIOTECH_TRIAL:NCT05097248,TARGETS_BIOMARKER,AR
BIOTECH_TRIAL:NCT05097248,HAS_DRUG_CLASS,Antibody
BIOTECH_TRIAL:NCT02393794,USES_DRUG_TYPE,ANTIBODY
BIOTECH_TRIAL:NCT02393794,HAS_DRUG_CLASS,Checkpoint inhibitor
BIOTECH_TRIAL:NCT02393794,HAS_DRUG_CLASS,Antibody
BIOTECH_TRIAL:NCT03686124,USES_DRUG_TYPE,ANTIBODY
BIOTECH_TRIAL:NCT03686124,HAS_DRUG_CLASS,Checkpoint inhibitor
BIOTECH_TRIAL:NCT03686124,HAS_DRUG_CLASS,Antibody
BIOTECH_TRIAL:NCT03752723,USES_DRUG_TYPE,ANTIBODY
BIOTECH_TRIAL:NCT03752723,TARGETS_BIOMARKER,AR
BIOTECH_TRIAL:NCT03752723,HAS_DRUG_CLASS,Checkpoint inhibitor
BIOTECH_TRIAL:NCT03752723,HAS_DRUG_CLASS,Antibody
BIOTECH_TRIAL:NCT07016399,USES_DRUG_TYPE,ANTIBODY
BIOTECH_TRIAL:NCT07016399,TARGETS_BIOMARKER,AR
BIOTECH_TRIAL:NCT07016399,HAS_DRUG_CLASS,Checkpoint inhibitor
BIOTECH_TRIAL:NCT07016399,HAS_DRUG_CLASS,Antibody
BIOTECH_TRIAL:NCT06879704,USES_DRUG_TYPE,IMMUNO
BIOTECH_TRIAL:NCT06879704,TARGETS_BIOMARKER,AR
BIOTECH_TRIAL:NCT04475601,USES_DRUG_TYPE,TARGETED_BIOLOGIC_SMALL_MOLECULE
BIOTECH_TRIAL:NCT04475601,TARGETS_BIOMARKER,AR
BIOTECH_TRIAL:NCT04504669,USES_DRUG_TYPE,ANTIBODY
BIOTECH_TRIAL:NCT04504669,TARGETS_BIOMARKER,AR
BIOTECH_TRIAL:NCT04504669,HAS_DRUG_CLASS,Antibody
BIOTECH_TRIAL:NCT05552001,USES_DRUG_TYPE,ANTIBODY
BIOTECH_TRIAL:NCT05552001,TARGETS_BIOMARKER,AR
BIOTECH_TRIAL:NCT05552001,HAS_DRUG_CLASS,Antibody
BIOTECH_TRIAL:NCT01631552,USES_DRUG_TYPE,ANTIBODY
BIOTECH_TRIAL:NCT01631552,TARGETS_BIOMARKER,AR
BIOTECH_TRIAL:NCT01631552,HAS_DRUG_CLASS,Antibody
BIOTECH_TRIAL:NCT03243331,USES_DRUG_TYPE,ANTIBODY
BIOTECH_TRIAL:NCT03424005,USES_DRUG_TYPE,IMMUNO
BIOTECH_TRIAL:NCT03424005,TARGETS_BIOMARKER,PD-L1
BIOTECH_TRIAL:NCT03424005,TARGETS_BIOMARKER,PIK3CA
BIOTECH_TRIAL:NCT03424005,TARGETS_BIOMARKER,AR
BIOTECH_TRIAL:NCT04216472,USES_DRUG_TYPE,PROTEIN
BIOTECH_TRIAL:NCT04216472,TARGETS_BIOMARKER,PIK3CA
BIOTECH_TRIAL:NCT04216472,TARGETS_BIOMARKER,PTEN
BIOTECH_TRIAL:NCT03650894,USES_DRUG_TYPE,ANTIBODY
BIOTECH_TRIAL:NCT03650894,INVOLVES_PATHWAY,Immune checkpoint
BIOTECH_TRIAL:NCT03650894,HAS_DRUG_CLASS,Checkpoint inhibitor
BIOTECH_TRIAL:NCT03650894,HAS_DRUG_CLASS,Antibody
BIOTECH_TRIAL:NCT05776875,USES_DRUG_TYPE,ANTIBODY
BIOTECH_TRIAL:NCT05776875,TARGETS_BIOMARKER,AR
BIOTECH_TRIAL:NCT05776875,HAS_DRUG_CLASS,Checkpoint inhibitor
BIOTECH_TRIAL:NCT05776875,HAS_DRUG_CLASS,Antibody
BIOTECH_TRIAL:NCT05382299,USES_DRUG_TYPE,ANTIBODY
BIOTECH_TRIAL:NCT05382299,TARGETS_BIOMARKER,PD-L1
BIOTECH_TRIAL:NCT05382299,TARGETS_BIOMARKER,AR
BIOTECH_TRIAL:NCT05382299,HAS_DRUG_CLASS,Antibody
BIOTECH_TRIAL:NCT03125902,USES_DRUG_TYPE,ANTIBODY
BIOTECH_TRIAL:NCT03125902,TARGETS_BIOMARKER,PD-L1
BIOTECH_TRIAL:NCT03125902,TARGETS_BIOMARKER,AR
BIOTECH_TRIAL:NCT03125902,HAS_DRUG_CLASS,Checkpoint inhibitor
BIOTECH_TRIAL:NCT03125902,HAS_DRUG_CLASS,Antibody
BIOTECH_TRIAL:NCT05556200,USES_DRUG_TYPE,ANTIBODY
BIOTECH_TRIAL:NCT05556200,TARGETS_BIOMARKER,EGFR
BIOTECH_TRIAL:NCT05556200,TARGETS_BIOMARKER,VEGF
BIOTECH_TRIAL:NCT05556200,TARGETS_BIOMARKER,AR
BIOTECH_TRIAL:NCT05556200,HAS_DRUG_CLASS,Antibody
BIOTECH_TRIAL:NCT06545331,USES_DRUG_TYPE,ANTIBODY
BIOTECH_TRIAL:NCT06545331,TARGETS_BIOMARKER,AR
BIOTECH_TRIAL:NCT06545331,HAS_DRUG_CLASS,Checkpoint inhibitor
BIOTECH_TRIAL:NCT06545331,HAS_DRUG_CLASS,Antibody
BIOTECH_TRIAL:NCT02624973,USES_DRUG_TYPE,DNA
BIOTECH_TRIAL:NCT02624973,TARGETS_BIOMARKER,TP53
BIOTECH_TRIAL:NCT02624973,TARGETS_BIOMARKER,AR
BIOTECH_TRIAL:NCT02624973,HAS_DRUG_CLASS,Hormonal therapy
BIOTECH_TRIAL:NCT02812524,USES_DRUG_TYPE,ANTIBODY
BIOTECH_TRIAL:NCT02812524,TARGETS_BIOMARKER,AR
BIOTECH_TRIAL:NCT02812524,HAS_DRUG_CLASS,Antibody
BIOTECH_TRIAL:NCT01986426,USES_DRUG_TYPE,PROTEIN
BIOTECH_TRIAL:NCT01986426,TARGETS_BIOMARKER,AR
BIOTECH_TRIAL:NCT01986426,HAS_DRUG_CLASS,Checkpoint inhibitor
BIOTECH_TRIAL:NCT01986426,HAS_DRUG_CLASS,Antibody
BIOTECH_TRIAL:NCT04251533,USES_DRUG_TYPE,TARGETED_BIOLOGIC_SMALL_MOLECULE
BIOTECH_TRIAL:NCT04251533,TARGETS_BIOMARKER,PIK3CA
BIOTECH_TRIAL:NCT04251533,TARGETS_BIOMARKER,PTEN
BIOTECH_TRIAL:NCT04251533,TARGETS_BIOMARKER,AR
BIOTECH_TRIAL:NCT03408587,USES_DRUG_TYPE,ANTIBODY
BIOTECH_TRIAL:NCT03408587,HAS_DRUG_CLASS,Antibody
BIOTECH_TRIAL:NCT02435680,USES_DRUG_TYPE,ANTIBODY
BIOTECH_TRIAL:NCT02435680,TARGETS_BIOMARKER,AR
BIOTECH_TRIAL:NCT05763992,USES_DRUG_TYPE,IMMUNO
BIOTECH_TRIAL:NCT05763992,TARGETS_BIOMARKER,AR
BIOTECH_TRIAL:NCT04691375,USES_DRUG_TYPE,ANTIBODY
BIOTECH_TRIAL:NCT04691375,TARGETS_BIOMARKER,AR
BIOTECH_TRIAL:NCT04691375,HAS_DRUG_CLASS,Checkpoint inhibitor
BIOTECH_TRIAL:NCT04691375,HAS_DRUG_CLASS,Antibody
BIOTECH_TRIAL:NCT04134884,USES_DRUG_TYPE,TARGETED_BIOLOGIC_SMALL_MOLECULE
BIOTECH_TRIAL:NCT04134884,TARGETS_BIOMARKER,AR
BIOTECH_TRIAL:NCT04134884,HAS_DRUG_CLASS,PARP inhibitor
BIOTECH_TRIAL:NCT06492005,USES_DRUG_TYPE,IMMUNO
BIOTECH_TRIAL:NCT01964924,USES_DRUG_TYPE,PROTEIN
BIOTECH_TRIAL:NCT01964924,TARGETS_BIOMARKER,AKT
BIOTECH_TRIAL:NCT01964924,TARGETS_BIOMARKER,AR
BIOTECH_TRIAL:NCT01964924,HAS_DRUG_CLASS,Kinase inhibitor
BIOTECH_TRIAL:NCT06225284,USES_DRUG_TYPE,ANTIBODY
BIOTECH_TRIAL:NCT06225284,TARGETS_BIOMARKER,AR
BIOTECH_TRIAL:NCT03546686,USES_DRUG_TYPE,ANTIBODY
BIOTECH_TRIAL:NCT03546686,TARGETS_BIOMARKER,AR
BIOTECH_TRIAL:NCT03546686,INVOLVES_PATHWAY,Immune checkpoint
BIOTECH_TRIAL:NCT03546686,HAS_DRUG_CLASS,Checkpoint inhibitor
BIOTECH_TRIAL:NCT03546686,HAS_DRUG_CLASS,Antibody
BIOTECH_TRIAL:NCT01848834,USES_DRUG_TYPE,ANTIBODY
BIOTECH_TRIAL:NCT01848834,TARGETS_BIOMARKER,PD-L1
BIOTECH_TRIAL:NCT01848834,TARGETS_BIOMARKER,AR
BIOTECH_TRIAL:NCT01848834,HAS_DRUG_CLASS,Checkpoint inhibitor
BIOTECH_TRIAL:NCT01848834,HAS_DRUG_CLASS,Antibody
BIOTECH_TRIAL:NCT02900664,USES_DRUG_TYPE,IMMUNO
BIOTECH_TRIAL:NCT02900664,TARGETS_BIOMARKER,AR
BIOTECH_TRIAL:NCT02900664,HAS_DRUG_CLASS,Antibody
BIOTECH_TRIAL:NCT03644589,USES_DRUG_TYPE,ANTIBODY
BIOTECH_TRIAL:NCT03644589,TARGETS_BIOMARKER,AR
BIOTECH_TRIAL:NCT03644589,HAS_DRUG_CLASS,Checkpoint inhibitor
BIOTECH_TRIAL:NCT03644589,HAS_DRUG_CLASS,Antibody
BIOTECH_TRIAL:NCT03197935,USES_DRUG_TYPE,ANTIBODY
BIOTECH_TRIAL:NCT03197935,TARGETS_BIOMARKER,PD-L1
BIOTECH_TRIAL:NCT03197935,TARGETS_BIOMARKER,AR
BIOTECH_TRIAL:NCT03197935,HAS_DRUG_CLASS,Checkpoint inhibitor
BIOTECH_TRIAL:NCT03197935,HAS_DRUG_CLASS,Antibody
BIOTECH_TRIAL:NCT03356860,USES_DRUG_TYPE,ANTIBODY
BIOTECH_TRIAL:NCT03356860,TARGETS_BIOMARKER,AR
BIOTECH_TRIAL:NCT03356860,HAS_DRUG_CLASS,Antibody
BIOTECH_TRIAL:NCT04626635,USES_DRUG_TYPE,ANTIBODY
BIOTECH_TRIAL:NCT04626635,TARGETS_BIOMARKER,EGFR
BIOTECH_TRIAL:NCT04626635,TARGETS_BIOMARKER,AR
BIOTECH_TRIAL:NCT04626635,HAS_DRUG_CLASS,Antibody
BIOTECH_TRIAL:NCT06367088,USES_DRUG_TYPE,ANTIBODY
BIOTECH_TRIAL:NCT06367088,TARGETS_BIOMARKER,AR
BIOTECH_TRIAL:NCT06367088,HAS_DRUG_CLASS,Antibody
BIOTECH_TRIAL:NCT04605146,USES_DRUG_TYPE,ANTIBODY
BIOTECH_TRIAL:NCT04605146,TARGETS_BIOMARKER,AR
BIOTECH_TRIAL:NCT04605146,HAS_DRUG_CLASS,Checkpoint inhibitor
BIOTECH_TRIAL:NCT04605146,HAS_DRUG_CLASS,Antibody
BIOTECH_TRIAL:NCT03589339,USES_DRUG_TYPE,IMMUNO
BIOTECH_TRIAL:NCT05830539,USES_DRUG_TYPE,IMMUNO
BIOTECH_TRIAL:NCT03121352,USES_DRUG_TYPE,ANTIBODY
BIOTECH_TRIAL:NCT03121352,TARGETS_BIOMARKER,AR
BIOTECH_TRIAL:NCT03121352,HAS_DRUG_CLASS,Checkpoint inhibitor
BIOTECH_TRIAL:NCT03121352,HAS_DRUG_CLASS,Antibody
BIOTECH_TRIAL:NCT01534052,USES_DRUG_TYPE,TARGETED_BIOLOGIC_SMALL_MOLECULE
BIOTECH_TRIAL:NCT02982486,USES_DRUG_TYPE,ANTIBODY
BIOTECH_TRIAL:NCT02982486,TARGETS_BIOMARKER,AR
BIOTECH_TRIAL:NCT02982486,HAS_DRUG_CLASS,Checkpoint inhibitor
BIOTECH_TRIAL:NCT02982486,HAS_DRUG_CLASS,Antibody
BIOTECH_TRIAL:NCT01319539,USES_DRUG_TYPE,PROTEIN
BIOTECH_TRIAL:NCT01319539,TARGETS_BIOMARKER,AKT
BIOTECH_TRIAL:NCT01319539,HAS_DRUG_CLASS,Kinase inhibitor
BIOTECH_TRIAL:NCT03634150,USES_DRUG_TYPE,PROTEIN
BIOTECH_TRIAL:NCT03634150,TARGETS_BIOMARKER,AR
BIOTECH_TRIAL:NCT02350764,USES_DRUG_TYPE,ANTIBODY
BIOTECH_TRIAL:NCT02350764,HAS_DRUG_CLASS,Checkpoint inhibitor
BIOTECH_TRIAL:NCT02350764,HAS_DRUG_CLASS,Antibody
BIOTECH_TRIAL:NCT03328364,USES_DRUG_TYPE,TARGETED_BIOLOGIC_SMALL_MOLECULE
BIOTECH_TRIAL:NCT03328364,TARGETS_BIOMARKER,AR
BIOTECH_TRIAL:NCT03026140,USES_DRUG_TYPE,ANTIBODY
BIOTECH_TRIAL:NCT03026140,TARGETS_BIOMARKER,AR
BIOTECH_TRIAL:NCT03026140,INVOLVES_PATHWAY,Immune checkpoint
BIOTECH_TRIAL:NCT03026140,HAS_DRUG_CLASS,Checkpoint inhibitor
BIOTECH_TRIAL:NCT03026140,HAS_DRUG_CLASS,Antibody
BIOTECH_TRIAL:NCT02708680,USES_DRUG_TYPE,ANTIBODY
BIOTECH_TRIAL:NCT02708680,TARGETS_BIOMARKER,AR
BIOTECH_TRIAL:NCT02708680,HAS_DRUG_CLASS,Checkpoint inhibitor
BIOTECH_TRIAL:NCT02708680,HAS_DRUG_CLASS,Antibody
BIOTECH_TRIAL:NCT06889610,USES_DRUG_TYPE,ANTIBODY
BIOTECH_TRIAL:NCT06889610,TARGETS_BIOMARKER,AR
BIOTECH_TRIAL:NCT06889610,HAS_DRUG_CLASS,Antibody
BIOTECH_TRIAL:NCT06712927,USES_DRUG_TYPE,ANTIBODY
BIOTECH_TRIAL:NCT06712927,HAS_DRUG_CLASS,Checkpoint inhibitor
BIOTECH_TRIAL:NCT06712927,HAS_DRUG_CLASS,Antibody
BIOTECH_TRIAL:NCT01950195,USES_DRUG_TYPE,ANTIBODY
BIOTECH_TRIAL:NCT01950195,TARGETS_BIOMARKER,AR
BIOTECH_TRIAL:NCT01950195,HAS_DRUG_CLASS,Antibody
BIOTECH_TRIAL:NCT04177108,USES_DRUG_TYPE,ANTIBODY
BIOTECH_TRIAL:NCT04177108,HAS_DRUG_CLASS,Checkpoint inhibitor
BIOTECH_TRIAL:NCT04177108,HAS_DRUG_CLASS,Antibody
BIOTECH_TRIAL:NCT05491226,USES_DRUG_TYPE,ANTIBODY
BIOTECH_TRIAL:NCT05491226,TARGETS_BIOMARKER,AR
BIOTECH_TRIAL:NCT05491226,HAS_DRUG_CLASS,Checkpoint inhibitor
BIOTECH_TRIAL:NCT05491226,HAS_DRUG_CLASS,Antibody
BIOTECH_TRIAL:NCT04176848,USES_DRUG_TYPE,ANTIBODY
BIOTECH_TRIAL:NCT04176848,HAS_DRUG_CLASS,Antibody
BIOTECH_TRIAL:NCT02706392,USES_DRUG_TYPE,CELLULAR
BIOTECH_TRIAL:NCT02706392,TARGETS_BIOMARKER,AR
BIOTECH_TRIAL:NCT01750073,USES_DRUG_TYPE,ANTIBODY
BIOTECH_TRIAL:NCT01750073,TARGETS_BIOMARKER,AR
BIOTECH_TRIAL:NCT01750073,HAS_DRUG_CLASS,Antibody
BIOTECH_TRIAL:NCT03117309,USES_DRUG_TYPE,ANTIBODY
BIOTECH_TRIAL:NCT03117309,TARGETS_BIOMARKER,AR
BIOTECH_TRIAL:NCT03117309,HAS_DRUG_CLASS,Checkpoint inhibitor
BIOTECH_TRIAL:NCT03117309,HAS_DRUG_CLASS,Antibody
BIOTECH_TRIAL:NCT03295565,USES_DRUG_TYPE,TARGETED_BIOLOGIC_SMALL_MOLECULE
BIOTECH_TRIAL:NCT03295565,TARGETS_BIOMARKER,AR
BIOTECH_TRIAL:NCT03473691,USES_DRUG_TYPE,ANTIBODY
BIOTECH_TRIAL:NCT03473691,TARGETS_BIOMARKER,MYC
BIOTECH_TRIAL:NCT03473691,TARGETS_BIOMARKER,AR
BIOTECH_TRIAL:NCT03473691,HAS_DRUG_CLASS,Antibody
BIOTECH_TRIAL:NCT05460702,USES_DRUG_TYPE,IMMUNO
BIOTECH_TRIAL:NCT05460702,TARGETS_BIOMARKER,AR
BIOTECH_TRIAL:NCT05460702,INVOLVES_PATHWAY,Immune checkpoint
BIOTECH_TRIAL:NCT04620200,USES_DRUG_TYPE,ANTIBODY
BIOTECH_TRIAL:NCT04620200,TARGETS_BIOMARKER,AR
BIOTECH_TRIAL:NCT04620200,HAS_DRUG_CLASS,Checkpoint inhibitor
BIOTECH_TRIAL:NCT04620200,HAS_DRUG_CLASS,Antibody
BIOTECH_TRIAL:NCT02628132,USES_DRUG_TYPE,ANTIBODY
BIOTECH_TRIAL:NCT02628132,TARGETS_BIOMARKER,PD-L1
BIOTECH_TRIAL:NCT02628132,TARGETS_BIOMARKER,AR
BIOTECH_TRIAL:NCT02628132,HAS_DRUG_CLASS,Antibody
BIOTECH_TRIAL:NCT07040644,USES_DRUG_TYPE,ANTIBODY
BIOTECH_TRIAL:NCT07040644,TARGETS_BIOMARKER,PD-L1
BIOTECH_TRIAL:NCT07040644,TARGETS_BIOMARKER,AR
BIOTECH_TRIAL:NCT07040644,HAS_DRUG_CLASS,Antibody
BIOTECH_TRIAL:NCT05673200,USES_DRUG_TYPE,ANTIBODY
BIOTECH_TRIAL:NCT05673200,TARGETS_BIOMARKER,PD-L1
BIOTECH_TRIAL:NCT05673200,TARGETS_BIOMARKER,AR
BIOTECH_TRIAL:NCT05673200,HAS_DRUG_CLASS,Checkpoint inhibitor
BIOTECH_TRIAL:NCT05673200,HAS_DRUG_CLASS,Antibody
BIOTECH_TRIAL:NCT03756298,USES_DRUG_TYPE,ANTIBODY
BIOTECH_TRIAL:NCT03756298,TARGETS_BIOMARKER,PD-L1
BIOTECH_TRIAL:NCT03756298,TARGETS_BIOMARKER,AR
BIOTECH_TRIAL:NCT03756298,HAS_DRUG_CLASS,Checkpoint inhibitor
BIOTECH_TRIAL:NCT03756298,HAS_DRUG_CLASS,Antibody
BIOTECH_TRIAL:NCT05760378,USES_DRUG_TYPE,ANTIBODY
BIOTECH_TRIAL:NCT05760378,HAS_DRUG_CLASS,Antibody
BIOTECH_TRIAL:NCT05999149,USES_DRUG_TYPE,ANTIBODY
BIOTECH_TRIAL:NCT05999149,TARGETS_BIOMARKER,AR
BIOTECH_TRIAL:NCT05999149,HAS_DRUG_CLASS,Antibody
BIOTECH_TRIAL:NCT04254107,USES_DRUG_TYPE,ANTIBODY
BIOTECH_TRIAL:NCT04254107,TARGETS_BIOMARKER,AR
BIOTECH_TRIAL:NCT04254107,HAS_DRUG_CLASS,Antibody
BIOTECH_TRIAL:NCT04561362,USES_DRUG_TYPE,ANTIBODY
BIOTECH_TRIAL:NCT04561362,TARGETS_BIOMARKER,AR
BIOTECH_TRIAL:NCT04561362,HAS_DRUG_CLASS,Checkpoint inhibitor
BIOTECH_TRIAL:NCT04561362,HAS_DRUG_CLASS,Antibody
BIOTECH_TRIAL:NCT00479674,USES_DRUG_TYPE,ANTIBODY
BIOTECH_TRIAL:NCT00479674,TARGETS_BIOMARKER,VEGF
BIOTECH_TRIAL:NCT00479674,TARGETS_BIOMARKER,AR
BIOTECH_TRIAL:NCT00479674,HAS_DRUG_CLASS,Antibody
BIOTECH_TRIAL:NCT02977052,USES_DRUG_TYPE,ANTIBODY
BIOTECH_TRIAL:NCT02977052,TARGETS_BIOMARKER,AR
BIOTECH_TRIAL:NCT02977052,HAS_DRUG_CLASS,Checkpoint inhibitor
BIOTECH_TRIAL:NCT02977052,HAS_DRUG_CLASS,Antibody
BIOTECH_TRIAL:NCT03579472,USES_DRUG_TYPE,IMMUNO
BIOTECH_TRIAL:NCT04755868,USES_DRUG_TYPE,TARGETED_BIOLOGIC_SMALL_MOLECULE
BIOTECH_TRIAL:NCT04755868,TARGETS_BIOMARKER,AR
BIOTECH_TRIAL:NCT04755868,HAS_DRUG_CLASS,PARP inhibitor
BIOTECH_TRIAL:NCT04368468,USES_DRUG_TYPE,IMMUNO
BIOTECH_TRIAL:NCT04368468,TARGETS_BIOMARKER,AR
BIOTECH_TRIAL:NCT04368468,INVOLVES_PATHWAY,Immune checkpoint
BIOTECH_TRIAL:NCT02731729,USES_DRUG_TYPE,ANTIBODY
BIOTECH_TRIAL:NCT02731729,TARGETS_BIOMARKER,AR
BIOTECH_TRIAL:NCT02731729,HAS_DRUG_CLASS,Checkpoint inhibitor
BIOTECH_TRIAL:NCT02731729,HAS_DRUG_CLASS,Antibody
BIOTECH_TRIAL:NCT05422794,USES_DRUG_TYPE,ANTIBODY
BIOTECH_TRIAL:NCT05422794,TARGETS_BIOMARKER,AR
BIOTECH_TRIAL:NCT05422794,HAS_DRUG_CLASS,Checkpoint inhibitor
BIOTECH_TRIAL:NCT05422794,HAS_DRUG_CLASS,Antibody
BIOTECH_TRIAL:NCT03520491,USES_DRUG_TYPE,ANTIBODY
BIOTECH_TRIAL:NCT03520491,HAS_DRUG_CLASS,Checkpoint inhibitor
BIOTECH_TRIAL:NCT03520491,HAS_DRUG_CLASS,Antibody
BIOTECH_TRIAL:NCT01981707,USES_DRUG_TYPE,TARGETED_BIOLOGIC_SMALL_MOLECULE
BIOTECH_TRIAL:NCT01981707,TARGETS_BIOMARKER,AR
BIOTECH_TRIAL:NCT04472767,USES_DRUG_TYPE,ANTIBODY
BIOTECH_TRIAL:NCT04472767,TARGETS_BIOMARKER,AR
BIOTECH_TRIAL:NCT04472767,HAS_DRUG_CLASS,Checkpoint inhibitor
BIOTECH_TRIAL:NCT04472767,HAS_DRUG_CLASS,Antibody
BIOTECH_TRIAL:NCT05455658,USES_DRUG_TYPE,DNA
BIOTECH_TRIAL:NCT05455658,TARGETS_BIOMARKER,AR
BIOTECH_TRIAL:NCT05821686,USES_DRUG_TYPE,PROTEIN
BIOTECH_TRIAL:NCT05821686,TARGETS_BIOMARKER,AR
BIOTECH_TRIAL:NCT05374512,USES_DRUG_TYPE,IMMUNO
BIOTECH_TRIAL:NCT05374512,TARGETS_BIOMARKER,PD-L1
BIOTECH_TRIAL:NCT05374512,TARGETS_BIOMARKER,AR
BIOTECH_TRIAL:NCT05374512,HAS_DRUG_CLASS,Antibody
BIOTECH_TRIAL:NCT04335006,USES_DRUG_TYPE,ANTIBODY
BIOTECH_TRIAL:NCT04335006,TARGETS_BIOMARKER,AR
BIOTECH_TRIAL:NCT04335006,HAS_DRUG_CLASS,Antibody
BIOTECH_TRIAL:NCT04225117,USES_DRUG_TYPE,ANTIBODY
BIOTECH_TRIAL:NCT04225117,TARGETS_BIOMARKER,AR
BIOTECH_TRIAL:NCT04225117,HAS_DRUG_CLASS,Checkpoint inhibitor
BIOTECH_TRIAL:NCT04225117,HAS_DRUG_CLASS,Antibody
BIOTECH_TRIAL:NCT06431633,USES_DRUG_TYPE,ANTIBODY
BIOTECH_TRIAL:NCT06431633,TARGETS_BIOMARKER,AR
BIOTECH_TRIAL:NCT06431633,HAS_DRUG_CLASS,Antibody
BIOTECH_TRIAL:NCT03326258,USES_DRUG_TYPE,ANTIBODY
BIOTECH_TRIAL:NCT03326258,HAS_DRUG_CLASS,Checkpoint inhibitor
BIOTECH_TRIAL:NCT03326258,HAS_DRUG_CLASS,Antibody
BIOTECH_TRIAL:NCT07015853,USES_DRUG_TYPE,ANTIBODY
BIOTECH_TRIAL:NCT07015853,TARGETS_BIOMARKER,AR
BIOTECH_TRIAL:NCT07015853,HAS_DRUG_CLASS,Checkpoint inhibitor
BIOTECH_TRIAL:NCT07015853,HAS_DRUG_CLASS,Antibody
BIOTECH_TRIAL:NCT04145232,USES_DRUG_TYPE,IMMUNO
BIOTECH_TRIAL:NCT04145232,TARGETS_BIOMARKER,AR
BIOTECH_TRIAL:NCT04145232,INVOLVES_PATHWAY,Immune checkpoint
BIOTECH_TRIAL:NCT03641560,USES_DRUG_TYPE,TARGETED_BIOLOGIC_SMALL_MOLECULE
BIOTECH_TRIAL:NCT03641560,TARGETS_BIOMARKER,AR
BIOTECH_TRIAL:NCT06492759,USES_DRUG_TYPE,ANTIBODY
BIOTECH_TRIAL:NCT06492759,TARGETS_BIOMARKER,PD-L1
BIOTECH_TRIAL:NCT06492759,TARGETS_BIOMARKER,AR
BIOTECH_TRIAL:NCT06492759,HAS_DRUG_CLASS,Checkpoint inhibitor
BIOTECH_TRIAL:NCT06492759,HAS_DRUG_CLASS,Antibody
BIOTECH_TRIAL:NCT03564197,USES_DRUG_TYPE,ANTIBODY
BIOTECH_TRIAL:NCT03564197,TARGETS_BIOMARKER,PD-L1
BIOTECH_TRIAL:NCT03564197,TARGETS_BIOMARKER,AR
BIOTECH_TRIAL:NCT03564197,HAS_DRUG_CLASS,Checkpoint inhibitor
BIOTECH_TRIAL:NCT03564197,HAS_DRUG_CLASS,Antibody
BIOTECH_TRIAL:NCT03739931,USES_DRUG_TYPE,RNA
BIOTECH_TRIAL:NCT03739931,TARGETS_BIOMARKER,AR
BIOTECH_TRIAL:NCT03739931,INVOLVES_PATHWAY,Immune checkpoint
BIOTECH_TRIAL:NCT06794775,USES_DRUG_TYPE,ANTIBODY
BIOTECH_TRIAL:NCT06794775,TARGETS_BIOMARKER,AR
BIOTECH_TRIAL:NCT06794775,HAS_DRUG_CLASS,Checkpoint inhibitor
BIOTECH_TRIAL:NCT06794775,HAS_DRUG_CLASS,Antibody
BIOTECH_TRIAL:NCT04711109,USES_DRUG_TYPE,ANTIBODY
BIOTECH_TRIAL:NCT04711109,TARGETS_BIOMARKER,BRCA1
BIOTECH_TRIAL:NCT04711109,TARGETS_BIOMARKER,AR
BIOTECH_TRIAL:NCT04711109,HAS_DRUG_CLASS,Antibody
BIOTECH_TRIAL:NCT03281954,USES_DRUG_TYPE,ANTIBODY
BIOTECH_TRIAL:NCT03281954,TARGETS_BIOMARKER,AR
BIOTECH_TRIAL:NCT03281954,HAS_DRUG_CLASS,Checkpoint inhibitor
BIOTECH_TRIAL:NCT03281954,HAS_DRUG_CLASS,Antibody
BIOTECH_TRIAL:NCT06401005,USES_DRUG_TYPE,ANTIBODY
BIOTECH_TRIAL:NCT06401005,TARGETS_BIOMARKER,AR
BIOTECH_TRIAL:NCT06401005,HAS_DRUG_CLASS,Antibody
BIOTECH_TRIAL:NCT02642913,USES_DRUG_TYPE,TARGETED_BIOLOGIC_SMALL_MOLECULE
BIOTECH_TRIAL:NCT02642913,TARGETS_BIOMARKER,AR
BIOTECH_TRIAL:NCT02863900,USES_DRUG_TYPE,PROTEIN
BIOTECH_TRIAL:NCT02863900,TARGETS_BIOMARKER,AR
BIOTECH_TRIAL:NCT02863900,HAS_DRUG_CLASS,Hormonal therapy
BIOTECH_TRIAL:NCT04191135,USES_DRUG_TYPE,ANTIBODY
BIOTECH_TRIAL:NCT04191135,TARGETS_BIOMARKER,AR
BIOTECH_TRIAL:NCT04191135,HAS_DRUG_CLASS,PARP inhibitor
BIOTECH_TRIAL:NCT04191135,HAS_DRUG_CLASS,Checkpoint inhibitor
BIOTECH_TRIAL:NCT04191135,HAS_DRUG_CLASS,Antibody
BIOTECH_TRIAL:NCT04481763,USES_DRUG_TYPE,ANTIBODY
